problem_id,similar_problem_id,similarity_score,rank,domain,subtopic,difficulty,difficulty_label,similar_domain,similar_subtopic,similar_difficulty,similar_difficulty_label,same_domain,same_difficulty
MATHNET-05dg,MATHNET-020e,0.8013393195344188,7,Geometry,Plane Geometry,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,True,True
MATHNET-05dg,MATHNET-0kx0,0.7924702404728461,8,Geometry,Plane Geometry,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,True,True
MATHNET-05dg,MATHNET-0h61,0.7853611556617367,9,Geometry,Plane Geometry,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,True,True
MATHNET-05dg,MATHNET-07cc,0.7743238452783368,10,Geometry,Plane Geometry,5,Very Hard,Geometry | Number Theory,Divisibility / Factorization | Plane Geometry,5,Very Hard,False,True
MATHNET-05rp,MATHNET-05lp,0.8108289705958323,1,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-05rp,MATHNET-0dnv,0.7944413427981333,2,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-05rp,MATHNET-0g1b,0.7840466381899801,3,Discrete Mathematics,Combinatorics,3,Medium,Geometry,Plane Geometry,4,Hard,False,False
MATHNET-05rp,MATHNET-081p,0.7786709110166329,4,Discrete Mathematics,Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-05rp,MATHNET-07yc,0.7617171653007394,5,Discrete Mathematics,Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-05rp,MATHNET-0g0d,0.757256575815344,6,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-05rp,MATHNET-05zy,0.7564780651816901,7,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,False,False
MATHNET-05rp,MATHNET-0fdi,0.7547752849000863,8,Discrete Mathematics,Combinatorics,3,Medium,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,False,True
MATHNET-05rp,MATHNET-062q,0.7515437777555481,9,Discrete Mathematics,Combinatorics,3,Medium,Number Theory,Diophantine Equations | Modular Arithmetic | Residues and Primitive Roots,3,Medium,False,True
MATHNET-05rp,MATHNET-05g5,0.7495818157985891,10,Discrete Mathematics,Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-064l,MATHNET-09tk,0.9427679969652868,1,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,3,Medium,True,False
MATHNET-064l,MATHNET-0g3p,0.933992188109752,2,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,3,Medium,True,False
MATHNET-064l,MATHNET-05yo,0.9144647257517152,3,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-064l,MATHNET-0fdi,0.914041881528099,4,Geometry,Plane Geometry,4,Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,False,False
MATHNET-064l,MATHNET-0fxv,0.9009913149333674,5,Geometry,Plane Geometry,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,False,True
MATHNET-064l,MATHNET-060t,0.9002247724140602,6,Geometry,Plane Geometry,4,Hard,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic,4,Hard,False,True
MATHNET-064l,MATHNET-0dmc,0.8949955037941568,7,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-064l,MATHNET-05jg,0.8767424441694629,8,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-064l,MATHNET-0fg1,0.8762164575084623,9,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-064l,MATHNET-0fnb,0.8711700381883105,10,Geometry,Plane Geometry,4,Hard,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,4,Hard,False,True
MATHNET-06au,MATHNET-04kx,0.8201118329119881,1,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,True,True
MATHNET-06au,MATHNET-03nf,0.7518970954404338,2,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,True,True
MATHNET-06au,MATHNET-01u3,0.7031833625064795,3,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics,Combinatorics,5,Very Hard,True,False
MATHNET-06au,MATHNET-0759,0.6960680279483157,4,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,False,True
MATHNET-06au,MATHNET-0k0l,0.6720546298307771,5,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Algebra | Discrete Mathematics | Geometry,Abstract Algebra | Combinatorics | Solid Geometry,4,Hard,False,True
MATHNET-06au,MATHNET-020y,0.6651277684574971,6,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,True,True
MATHNET-06au,MATHNET-0a4r,0.6620782842745917,7,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,False,True
MATHNET-06au,MATHNET-099l,0.6609063041136138,8,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics,Combinatorics | Other,4,Hard,True,True
MATHNET-06au,MATHNET-0ias,0.6545767318883902,9,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,False,True
MATHNET-06au,MATHNET-0ldf,0.6520754650978877,10,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,False
MATHNET-06j5,MATHNET-0j0k,0.93110411365532,1,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics | Graph Theory,3,Medium,True,True
MATHNET-06j5,MATHNET-0f3f,0.8381425515321352,2,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-06j5,MATHNET-00xp,0.7762408131905069,3,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-06j5,MATHNET-0b84,0.730817520200997,4,Discrete Mathematics,Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-06j5,MATHNET-0f9k,0.6983879397277399,5,Discrete Mathematics,Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-06j5,MATHNET-0dqf,0.6966751556311164,6,Discrete Mathematics,Combinatorics,3,Medium,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics | Equations and Inequalities,3,Medium,False,True
MATHNET-06j5,MATHNET-0jxp,0.6934724797873918,7,Discrete Mathematics,Combinatorics,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-06j5,MATHNET-0553,0.6815139178510597,8,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-06j5,MATHNET-00nm,0.6799116498296232,9,Discrete Mathematics,Combinatorics,3,Medium,Number Theory,Diophantine Equations | Divisibility / Factorization,3,Medium,False,True
MATHNET-06j5,MATHNET-07gp,0.6788383847733457,10,Discrete Mathematics,Combinatorics,3,Medium,Algebra | Geometry,Equations and Inequalities | Plane Geometry,3,Medium,False,True
MATHNET-06op,MATHNET-08zz,0.95022095797878,1,Algebra | Discrete Mathematics | Geometry,Graph Theory | Linear Algebra | Solid Geometry,5,Very Hard,Number Theory,Divisibility / Factorization | Modular Arithmetic | Number-Theoretic Functions,5,Very Hard,False,True
MATHNET-06op,MATHNET-06si,0.9483872135485024,2,Algebra | Discrete Mathematics | Geometry,Graph Theory | Linear Algebra | Solid Geometry,5,Very Hard,Discrete Mathematics | Geometry | Number Theory,Combinatorics | Modular Arithmetic | Number-Theoretic Functions | Plane Geometry,5,Very Hard,False,True
MATHNET-06op,MATHNET-090z,0.9260385617107424,3,Algebra | Discrete Mathematics | Geometry,Graph Theory | Linear Algebra | Solid Geometry,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,False,True
MATHNET-06op,MATHNET-05e9,0.9154735722527476,4,Algebra | Discrete Mathematics | Geometry,Graph Theory | Linear Algebra | Solid Geometry,5,Very Hard,Algebra,Algebraic Expressions,5,Very Hard,False,True
MATHNET-06op,MATHNET-06y2,0.9113578981107128,5,Algebra | Discrete Mathematics | Geometry,Graph Theory | Linear Algebra | Solid Geometry,5,Very Hard,Algebra,Algebraic Expressions,5,Very Hard,False,True
MATHNET-06op,MATHNET-03qq,0.8942230101263273,6,Algebra | Discrete Mathematics | Geometry,Graph Theory | Linear Algebra | Solid Geometry,5,Very Hard,Discrete Mathematics,Combinatorics,5,Very Hard,False,True
MATHNET-06op,MATHNET-077k,0.8839602181101868,7,Algebra | Discrete Mathematics | Geometry,Graph Theory | Linear Algebra | Solid Geometry,5,Very Hard,Algebra,Algebraic Expressions,5,Very Hard,False,True
MATHNET-06op,MATHNET-00h0,0.8626234085099689,8,Algebra | Discrete Mathematics | Geometry,Graph Theory | Linear Algebra | Solid Geometry,5,Very Hard,Discrete Mathematics,Combinatorics | Graph Theory,5,Very Hard,False,True
MATHNET-06op,MATHNET-0784,0.860048565295984,9,Algebra | Discrete Mathematics | Geometry,Graph Theory | Linear Algebra | Solid Geometry,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,False,True
MATHNET-06op,MATHNET-06ke,0.8597844866580429,10,Algebra | Discrete Mathematics | Geometry,Graph Theory | Linear Algebra | Solid Geometry,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,False,True
MATHNET-0710,MATHNET-0a6c,0.8478751975172387,1,Geometry,Plane Geometry,5,Very Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,5,Very Hard,False,True
MATHNET-0710,MATHNET-0bth,0.8206961640429209,2,Geometry,Plane Geometry,5,Very Hard,Discrete Mathematics,Combinatorics,5,Very Hard,False,True
MATHNET-0710,MATHNET-056b,0.8119158363318818,3,Geometry,Plane Geometry,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,True,True
MATHNET-0710,MATHNET-0ax4,0.8091211378903993,4,Geometry,Plane Geometry,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,True,True
MATHNET-0710,MATHNET-01qs,0.7995544271076189,5,Geometry,Plane Geometry,5,Very Hard,Algebra | Number Theory,Diophantine Equations | Divisibility / Factorization | Intermediate Algebra,5,Very Hard,False,True
MATHNET-0710,MATHNET-01n3,0.7891360852222704,6,Geometry,Plane Geometry,5,Very Hard,Algebra,Algebraic Expressions,4,Hard,False,False
MATHNET-0710,MATHNET-0212,0.787886235769476,7,Geometry,Plane Geometry,5,Very Hard,Discrete Mathematics,Combinatorics,5,Very Hard,False,True
MATHNET-0710,MATHNET-0387,0.7877582592947191,8,Geometry,Plane Geometry,5,Very Hard,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,5,Very Hard,False,True
MATHNET-0710,MATHNET-0lf7,0.7868155809322872,9,Geometry,Plane Geometry,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,True,True
MATHNET-0710,MATHNET-0dqz,0.7860245283669505,10,Geometry,Plane Geometry,5,Very Hard,Algebra | Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization | Equations and Inequalities,5,Very Hard,False,True
MATHNET-077h,MATHNET-08pi,0.8373559086329687,1,Geometry,Plane Geometry,5,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,True
MATHNET-077h,MATHNET-05bk,0.829141956885114,2,Geometry,Plane Geometry,5,Very Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,5,Very Hard,False,True
MATHNET-077h,MATHNET-07d3,0.8290202546197576,3,Geometry,Plane Geometry,5,Very Hard,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,False,True
MATHNET-077h,MATHNET-03n8,0.8236614824157965,4,Geometry,Plane Geometry,5,Very Hard,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,False,True
MATHNET-077h,MATHNET-00ac,0.8116884091875426,5,Geometry,Plane Geometry,5,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,True
MATHNET-077h,MATHNET-0jgz,0.7782157270563911,6,Geometry,Plane Geometry,5,Very Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,5,Very Hard,False,True
MATHNET-077h,MATHNET-00hu,0.7755996615867506,7,Geometry,Plane Geometry,5,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,True
MATHNET-077h,MATHNET-020t,0.7671372791884106,8,Geometry,Plane Geometry,5,Very Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,5,Very Hard,False,True
MATHNET-077h,MATHNET-0c66,0.7584680960497701,9,Geometry,Plane Geometry,5,Very Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,5,Very Hard,False,True
MATHNET-077h,MATHNET-06rf,0.7566009455367959,10,Geometry,Plane Geometry,5,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,True
MATHNET-07d3,MATHNET-05bk,0.8633474810510504,1,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,5,Very Hard,False,True
MATHNET-07d3,MATHNET-077h,0.8290202546197576,2,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,Geometry,Plane Geometry,5,Very Hard,False,True
MATHNET-07d3,MATHNET-00ac,0.799650506533315,3,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,True
MATHNET-07d3,MATHNET-047k,0.7817492747387557,4,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,Algebra | Discrete Mathematics,Combinatorics | Equations and Inequalities,5,Very Hard,True,True
MATHNET-07d3,MATHNET-00hu,0.7787944091136789,5,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,True
MATHNET-07d3,MATHNET-03n8,0.7769388063794017,6,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,True,True
MATHNET-07d3,MATHNET-08pi,0.7668534572803216,7,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,True
MATHNET-07d3,MATHNET-0c66,0.7477602150238031,8,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,5,Very Hard,True,True
MATHNET-07d3,MATHNET-0jgz,0.7431518546812611,9,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,5,Very Hard,False,True
MATHNET-07d3,MATHNET-0iic,0.7423317730483405,10,Algebra | Discrete Mathematics,Combinatorics | Linear Algebra,5,Very Hard,Algebra,Algebraic Expressions | Equations and Inequalities | Prealgebra / Basic Algebra,5,Very Hard,False,True
MATHNET-07nk,MATHNET-06vc,0.8074663170221569,1,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,False
MATHNET-07nk,MATHNET-0hsp,0.7752240216112248,2,Discrete Mathematics,Combinatorics,4,Hard,Geometry,Plane Geometry | Solid Geometry,5,Very Hard,False,False
MATHNET-07nk,MATHNET-09et,0.7412711569295029,3,Discrete Mathematics,Combinatorics,4,Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics | Graph Theory,4,Hard,False,True
MATHNET-07nk,MATHNET-0lco,0.7321161262952718,4,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Solid Geometry,4,Hard,False,True
MATHNET-07nk,MATHNET-04xs,0.7140553611693223,5,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics,Combinatorics | Graph Theory,5,Very Hard,True,False
MATHNET-07nk,MATHNET-0et0,0.7071065147854713,6,Discrete Mathematics,Combinatorics,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-07nk,MATHNET-0ed9,0.6933326004519401,7,Discrete Mathematics,Combinatorics,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-07nk,MATHNET-0clz,0.6719642257243152,8,Discrete Mathematics,Combinatorics,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-07nk,MATHNET-0cu8,0.6638118150924045,9,Discrete Mathematics,Combinatorics,4,Hard,Algebra | Geometry,Algebraic Expressions | Intermediate Algebra | Plane Geometry,4,Hard,False,True
MATHNET-07nk,MATHNET-0ck8,0.6558091583552746,10,Discrete Mathematics,Combinatorics,4,Hard,Algebra | Number Theory,Diophantine Equations | Equations and Inequalities | Prealgebra / Basic Algebra,4,Hard,False,True
MATHNET-0855,MATHNET-09t7,0.9095265344862292,1,Geometry,Plane Geometry,4,Hard,Algebra | Geometry,Algebraic Expressions | Plane Geometry | Prealgebra / Basic Algebra,4,Hard,False,True
MATHNET-0855,MATHNET-095q,0.8792928334158072,2,Geometry,Plane Geometry,4,Hard,Geometry,Solid Geometry,4,Hard,True,True
MATHNET-0855,MATHNET-0fg1,0.8623803937472524,3,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-0855,MATHNET-05zy,0.8510714003603749,4,Geometry,Plane Geometry,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,False,True
MATHNET-0855,MATHNET-02vo,0.8497137045676416,5,Geometry,Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-0855,MATHNET-00lt,0.8463038036400375,6,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-0855,MATHNET-05qn,0.8460994218428042,7,Geometry,Plane Geometry,4,Hard,Discrete Mathematics | Number Theory,Combinatorics | Modular Arithmetic | Residues and Primitive Roots,4,Hard,False,True
MATHNET-0855,MATHNET-0fxv,0.839698910009801,8,Geometry,Plane Geometry,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,False,True
MATHNET-0855,MATHNET-023i,0.8359958876818744,9,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,3,Medium,True,False
MATHNET-0855,MATHNET-05jg,0.8346188024078619,10,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-08m2,MATHNET-051m,0.8246997002160178,1,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-08m2,MATHNET-03xn,0.76113829023838,2,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Algebra,Algebraic Expressions,4,Hard,False,True
MATHNET-08m2,MATHNET-05uf,0.7553678792761677,3,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Graph Theory | Plane Geometry,5,Very Hard,False,False
MATHNET-08m2,MATHNET-0cwk,0.7548510722302563,4,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Algebra,Algebraic Expressions,4,Hard,False,True
MATHNET-08m2,MATHNET-0jxw,0.7428204133879066,5,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,True,True
MATHNET-08m2,MATHNET-0lfz,0.720055192389241,6,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-08m2,MATHNET-0cu5,0.7178434947860078,7,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-08m2,MATHNET-010r,0.7105009294247645,8,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-08m2,MATHNET-06ts,0.7086009928089095,9,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,True,True
MATHNET-08m2,MATHNET-01b7,0.7049148130707578,10,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-08yo,MATHNET-0d7c,0.6793673505289913,1,Discrete Mathematics,Combinatorics,4,Hard,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic | Residues and Primitive Roots,4,Hard,False,True
MATHNET-08yo,MATHNET-0d6e,0.672759825784796,2,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics | Number Theory,Divisibility / Factorization | Modular Arithmetic | Other,4,Hard,False,True
MATHNET-08yo,MATHNET-04aq,0.6720923438106285,3,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,True,True
MATHNET-08yo,MATHNET-0jcv,0.6672586748517474,4,Discrete Mathematics,Combinatorics,4,Hard,Algebra,Algebraic Expressions,4,Hard,False,True
MATHNET-08yo,MATHNET-0jt8,0.6522874543394219,5,Discrete Mathematics,Combinatorics,4,Hard,Geometry | Number Theory,Diophantine Equations | Divisibility / Factorization | Plane Geometry,4,Hard,False,True
MATHNET-08yo,MATHNET-03vm,0.6477360607826259,6,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,False
